2025-04-19 20:07:10.808 | INFO     | __main__:<module>:159 - [INFO] Arguments:
2025-04-19 20:07:10.809 | INFO     | __main__:<module>:160 - Input root: data/data_text
2025-04-19 20:07:10.809 | INFO     | __main__:<module>:161 - Output root: test/output
2025-04-19 20:07:10.810 | INFO     | __main__:<module>:162 - Datasets: ['MAVEN']
2025-04-19 20:07:10.810 | INFO     | __main__:<module>:163 - Model: gemini-2.0-flash-lite
2025-04-19 20:07:10.810 | INFO     | __main__:<module>:164 - Candidate: 1
2025-04-19 20:07:10.811 | INFO     | __main__:<module>:165 - Num try: 3
2025-04-19 20:07:10.811 | INFO     | __main__:<module>:166 - Max consecutive 429 error: 100
2025-04-19 20:07:10.812 | INFO     | __main__:<module>:167 - Max num threads: 12
2025-04-19 20:07:10.813 | INFO     | __main__:<module>:168 - Resume: False
2025-04-19 20:07:10.814 | INFO     | __main__:<module>:169 - Convert test: False
2025-04-19 20:07:10.818 | INFO     | __main__:<module>:170 - [INFO] Start processing...
2025-04-19 20:07:10.821 | INFO     | extractor.consumer:__init__:39 - [INFO] Found 11 valid extractors
2025-04-19 20:07:10.822 | INFO     | extractor.consumer:pause_threads:59 - [PAUSE] All threads paused
2025-04-19 20:07:10.831 | INFO     | extractor.consumer:__init__:46 - [START] Start 11 threads
2025-04-19 20:07:10.840 | INFO     | __main__:run:63 - ====================================================================================================
2025-04-19 20:07:10.841 | INFO     | __main__:run:64 - ====================================================================================================
2025-04-19 20:07:10.842 | INFO     | extractor.producer:produce:19 - [PRODUCING] Start producing data/data_text\MAVEN\perm0\MAVEN_5task_2way_10shot.train.jsonl...
2025-04-19 20:07:10.852 | INFO     | extractor.producer:produce:38 - [PRODUCING] Finished producing data/data_text\MAVEN\perm0\MAVEN_5task_2way_10shot.train.jsonl with 280 item in 5 lines
2025-04-19 20:07:10.854 | INFO     | extractor.consumer:clear_results:71 - [CLEAR] All results cleared
2025-04-19 20:07:10.855 | INFO     | extractor.consumer:resume_threads:64 - [RESUME] All threads resumed
2025-04-19 20:07:10.857 | ERROR    | extractor.consumer:worker:139 - [ERROR at ATTEMPT 1/3] Worker 1 | Text: while a small proportion of the deaths appeared to have resulted from artillery and tank rounds used against taldou, the u. n. later announced that most of the massacre ' s victims had been ` ` summarily executed in two separate incidents ' '. | Got error: Trigger word 'abc' not found in text while a small proportion of the deaths appeared to have resulted from artillery and tank rounds used against taldou, the u. n. later announced that most of the massacre ' s victims had been ` ` summarily executed in two separate incidents ' '..
2025-04-19 20:07:10.858 | ERROR    | extractor.consumer:worker:139 - [ERROR at ATTEMPT 1/3] Worker 5 | Text: the local darug people raided farms and murdered settlers until governor macquarie dispatched troops from the british army 46th regiment in 1816. | Got error: Trigger word 'abc' not found in text the local darug people raided farms and murdered settlers until governor macquarie dispatched troops from the british army 46th regiment in 1816..
2025-04-19 20:07:10.859 | ERROR    | extractor.consumer:worker:139 - [ERROR at ATTEMPT 1/3] Worker 0 | Text: the mcmahon killings or the mcmahon murders occurred on 24 march 1922 when six catholic civilians were shot dead at the home of the mcmahon family in belfast, northern ireland. | Got error: Trigger word 'abc' not found in text the mcmahon killings or the mcmahon murders occurred on 24 march 1922 when six catholic civilians were shot dead at the home of the mcmahon family in belfast, northern ireland..
2025-04-19 20:07:10.860 | ERROR    | extractor.consumer:worker:139 - [ERROR at ATTEMPT 1/3] Worker 2 | Text: the offensive, and in particular the degree of turkish involvement in it, has been widely attributed with the deportation of the native ethnic armenians of the town of kessab, who make up 70 % of its population, and has been compared with the past turkish killings of armenians during the hamidian massacres and armenian genocide. | Got error: Trigger word 'abc' not found in text the offensive, and in particular the degree of turkish involvement in it, has been widely attributed with the deportation of the native ethnic armenians of the town of kessab, who make up 70 % of its population, and has been compared with the past turkish killings of armenians during the hamidian massacres and armenian genocide..
2025-04-19 20:07:10.862 | ERROR    | extractor.consumer:worker:139 - [ERROR at ATTEMPT 1/3] Worker 4 | Text: in england, 307 people were killed in the counties of lincolnshire, norfolk, suffolk and essex. | Got error: Trigger word 'abc' not found in text in england, 307 people were killed in the counties of lincolnshire, norfolk, suffolk and essex..
2025-04-19 20:07:10.863 | ERROR    | extractor.consumer:worker:139 - [ERROR at ATTEMPT 1/3] Worker 6 | Text: throughout the island, damage totaled $ 2 million ( 1987 usd ) and 10 people were killed. | Got error: Trigger word 'abc' not found in text throughout the island, damage totaled $ 2 million ( 1987 usd ) and 10 people were killed..
2025-04-19 20:07:10.864 | ERROR    | extractor.consumer:worker:139 - [ERROR at ATTEMPT 1/3] Worker 7 | Text: page committed suicide by shooting himself in the head after he was shot in the hip by a responding police officer. | Got error: Trigger word 'abc' not found in text page committed suicide by shooting himself in the head after he was shot in the hip by a responding police officer..
