2025-04-21 10:27:47.536 | INFO     | __main__:<module>:163 - [INFO] Arguments:
2025-04-21 10:27:47.537 | INFO     | __main__:<module>:164 - Input root: data/data_text
2025-04-21 10:27:47.537 | INFO     | __main__:<module>:165 - Output root: test/output
2025-04-21 10:27:47.538 | INFO     | __main__:<module>:166 - Datasets: ['MAVEN', 'ACE']
2025-04-21 10:27:47.538 | INFO     | __main__:<module>:167 - Model: gemini-2.0-flash-lite
2025-04-21 10:27:47.539 | INFO     | __main__:<module>:168 - Candidate: 1
2025-04-21 10:27:47.539 | INFO     | __main__:<module>:169 - Num try: 3
2025-04-21 10:27:47.540 | INFO     | __main__:<module>:170 - Max consecutive 429 error: 4
2025-04-21 10:27:47.540 | INFO     | __main__:<module>:171 - Max num threads: 10
2025-04-21 10:27:47.541 | INFO     | __main__:<module>:172 - Resume: True
2025-04-21 10:27:47.541 | INFO     | __main__:<module>:173 - Convert test: False
2025-04-21 10:27:47.542 | INFO     | __main__:<module>:174 - [INFO] Start processing...
2025-04-21 10:27:47.542 | INFO     | extractor.consumer:__init__:45 - [INFO] Found 7 valid extractors
2025-04-21 10:27:49.553 | INFO     | extractor.consumer:pause_threads:66 - [PAUSE] All threads paused
2025-04-21 10:27:49.557 | INFO     | extractor.consumer:__init__:52 - [START] Start 7 threads
2025-04-21 10:27:49.559 | INFO     | __main__:run:66 - ====================================================================================================
2025-04-21 10:27:49.560 | INFO     | __main__:run:67 - ====================================================================================================
2025-04-21 10:27:49.561 | INFO     | extractor.producer:produce:19 - [PRODUCING] Start producing test/output\MAVEN\perm1\MAVEN_5task_2way_10shot.train.jsonl...
2025-04-21 10:27:49.652 | INFO     | extractor.producer:produce:42 - [PRODUCING] Finished producing test/output\MAVEN\perm1\MAVEN_5task_2way_10shot.train.jsonl with 280 item in 5 lines
2025-04-21 10:27:49.654 | INFO     | extractor.consumer:clear_results:80 - [CLEAR] All results cleared
2025-04-21 10:27:49.656 | INFO     | extractor.consumer:consume:163 - [CONSUMING] Start consuming.
2025-04-21 10:27:49.657 | INFO     | extractor.consumer:resume_threads:71 - [RESUME] All threads resumed
2025-04-21 10:27:49.658 | ERROR    | extractor.consumer:worker:147 - [ERROR at ATTEMPT 1/3] Worker 2 got error: not enough values to unpack (expected 3, got 1) | Text: australia won the tournament, beating pakistan in the final by 25 runs.
2025-04-21 10:27:49.658 | ERROR    | extractor.consumer:worker:147 - [ERROR at ATTEMPT 1/3] Worker 3 got error: not enough values to unpack (expected 3, got 1) | Text: the defending champions, sydney sixers were knocked out in the group stage.
2025-04-21 10:27:49.658 | ERROR    | extractor.consumer:worker:147 - [ERROR at ATTEMPT 1/3] Worker 4 got error: not enough values to unpack (expected 3, got 0) | Text: another primary match on the undercard was kurt angle versus shawn michaels in a rematch of their bout at wrestlemania 21.
2025-04-21 10:27:49.658 | ERROR    | extractor.consumer:worker:147 - [ERROR at ATTEMPT 1/3] Worker 5 got error: not enough values to unpack (expected 3, got 1) | Text: featured matches on the undercard included a last man standing match between shane mcmahon and the big show, which mcmahon won, and an ultimate submission match featuring chris benoit and kurt angle, which benoit won.
2025-04-21 10:27:49.658 | ERROR    | extractor.consumer:worker:147 - [ERROR at ATTEMPT 1/3] Worker 6 got error: not enough values to unpack (expected 3, got 1) | Text: the host, jersey, won the tournament on net run rate from denmark, its first title.
2025-04-21 10:27:49.659 | ERROR    | extractor.consumer:worker:147 - [ERROR at ATTEMPT 1/3] Worker 1 got error: not enough values to unpack (expected 3, got 1) | Text: the mexican professional wrestling promotion consejo mundial de lucha libre ( cmll ) has held the la copa junior ( ` ` the junior cup ' ' ) tournament on an infrequent schedule since 1996.
2025-04-21 10:27:49.659 | ERROR    | extractor.consumer:worker:147 - [ERROR at ATTEMPT 1/3] Worker 0 got error: not enough values to unpack (expected 3, got 1) | Text: the pub was targeted because it was frequented mainly by catholics, and was crowded with people watching the republic of ireland play against italy in the 1994 fifa world cup.
2025-04-21 10:27:49.667 | ERROR    | extractor.consumer:worker:147 - [ERROR at ATTEMPT 2/3] Worker 2 got error: not enough values to unpack (expected 3, got 1) | Text: australia won the tournament, beating pakistan in the final by 25 runs.
2025-04-21 10:27:49.668 | ERROR    | extractor.consumer:worker:147 - [ERROR at ATTEMPT 2/3] Worker 3 got error: not enough values to unpack (expected 3, got 1) | Text: the defending champions, sydney sixers were knocked out in the group stage.
2025-04-21 10:27:49.671 | ERROR    | extractor.consumer:worker:147 - [ERROR at ATTEMPT 2/3] Worker 5 got error: not enough values to unpack (expected 3, got 0) | Text: featured matches on the undercard included a last man standing match between shane mcmahon and the big show, which mcmahon won, and an ultimate submission match featuring chris benoit and kurt angle, which benoit won.
2025-04-21 10:27:49.672 | ERROR    | extractor.consumer:worker:147 - [ERROR at ATTEMPT 3/3] Worker 5 got error: not enough values to unpack (expected 3, got 0) | Text: featured matches on the undercard included a last man standing match between shane mcmahon and the big show, which mcmahon won, and an ultimate submission match featuring chris benoit and kurt angle, which benoit won.
2025-04-21 10:27:49.674 | ERROR    | extractor.consumer:worker:147 - [ERROR at ATTEMPT 2/3] Worker 1 got error: not enough values to unpack (expected 3, got 0) | Text: the mexican professional wrestling promotion consejo mundial de lucha libre ( cmll ) has held the la copa junior ( ` ` the junior cup ' ' ) tournament on an infrequent schedule since 1996.
