2025-04-20 19:26:47.141 | INFO     | __main__:<module>:159 - [INFO] Arguments:
2025-04-20 19:26:47.146 | INFO     | __main__:<module>:160 - Input root: data/data_text
2025-04-20 19:26:47.148 | INFO     | __main__:<module>:161 - Output root: test/output
2025-04-20 19:26:47.149 | INFO     | __main__:<module>:162 - Datasets: ['MAVEN']
2025-04-20 19:26:47.150 | INFO     | __main__:<module>:163 - Model: gemini-2.0-flash-lite
2025-04-20 19:26:47.152 | INFO     | __main__:<module>:164 - Candidate: 1
2025-04-20 19:26:47.160 | INFO     | __main__:<module>:165 - Num try: 3
2025-04-20 19:26:47.163 | INFO     | __main__:<module>:166 - Max consecutive 429 error: 100
2025-04-20 19:26:47.164 | INFO     | __main__:<module>:167 - Max num threads: 12
2025-04-20 19:26:47.165 | INFO     | __main__:<module>:168 - Resume: False
2025-04-20 19:26:47.166 | INFO     | __main__:<module>:169 - Convert test: False
2025-04-20 19:26:47.167 | INFO     | __main__:<module>:170 - [INFO] Start processing...
2025-04-20 19:26:47.172 | INFO     | extractor.consumer:__init__:39 - [INFO] Found 9 valid extractors
2025-04-20 19:26:47.174 | INFO     | extractor.consumer:pause_threads:59 - [PAUSE] All threads paused
2025-04-20 19:26:47.199 | INFO     | extractor.consumer:__init__:46 - [START] Start 9 threads
2025-04-20 19:26:47.203 | INFO     | __main__:run:63 - ====================================================================================================
2025-04-20 19:26:47.204 | INFO     | __main__:run:64 - ====================================================================================================
2025-04-20 19:26:47.206 | INFO     | extractor.producer:produce:19 - [PRODUCING] Start producing data/data_text\MAVEN\perm0\MAVEN_5task_2way_10shot.train.jsonl...
2025-04-20 19:26:47.255 | INFO     | extractor.producer:produce:38 - [PRODUCING] Finished producing data/data_text\MAVEN\perm0\MAVEN_5task_2way_10shot.train.jsonl with 280 item in 5 lines
2025-04-20 19:26:47.624 | INFO     | extractor.consumer:clear_results:71 - [CLEAR] All results cleared
2025-04-20 19:26:47.648 | INFO     | extractor.consumer:resume_threads:64 - [RESUME] All threads resumed
2025-04-20 19:26:47.649 | ERROR    | extractor.consumer:worker:135 - [ERROR at ATTEMPT 1/3] Worker 3 | Text: the kidnappers murdered laporte and negotiations led to cross ' s release and the kidnappers ' exile to cuba. | Got error: list index out of range
2025-04-20 19:26:47.649 | ERROR    | extractor.consumer:worker:135 - [ERROR at ATTEMPT 1/3] Worker 5 | Text: they told passers - by that they had killed a soldier to avenge the killing of muslims by the british armed forces. | Got error: list index out of range
2025-04-20 19:26:47.650 | ERROR    | extractor.consumer:worker:135 - [ERROR at ATTEMPT 1/3] Worker 6 | Text: a total of 1, 315 italians were killed in the battle, 5, 155 were executed by 26 september, and 3, 000 were drowned when the german ships taking the survivors to concentration camps were sunk by the allies. | Got error: list index out of range
2025-04-20 19:26:47.697 | INFO     | extractor.consumer:consume:152 - [CONSUMING] Start consuming.
