2025-04-20 20:06:30.575 | INFO     | __main__:<module>:159 - [INFO] Arguments:
2025-04-20 20:06:30.577 | INFO     | __main__:<module>:160 - Input root: data/data_text
2025-04-20 20:06:30.578 | INFO     | __main__:<module>:161 - Output root: test/output
2025-04-20 20:06:30.579 | INFO     | __main__:<module>:162 - Datasets: ['MAVEN']
2025-04-20 20:06:30.580 | INFO     | __main__:<module>:163 - Model: gemini-2.0-flash-lite
2025-04-20 20:06:30.581 | INFO     | __main__:<module>:164 - Candidate: 1
2025-04-20 20:06:30.582 | INFO     | __main__:<module>:165 - Num try: 3
2025-04-20 20:06:30.587 | INFO     | __main__:<module>:166 - Max consecutive 429 error: 100
2025-04-20 20:06:30.590 | INFO     | __main__:<module>:167 - Max num threads: 12
2025-04-20 20:06:30.590 | INFO     | __main__:<module>:168 - Resume: False
2025-04-20 20:06:30.592 | INFO     | __main__:<module>:169 - Convert test: False
2025-04-20 20:06:30.593 | INFO     | __main__:<module>:170 - [INFO] Start processing...
2025-04-20 20:06:30.594 | INFO     | extractor.consumer:__init__:41 - [INFO] Found 8 valid extractors
2025-04-20 20:06:32.601 | INFO     | extractor.consumer:pause_threads:62 - [PAUSE] All threads paused
2025-04-20 20:06:32.607 | INFO     | extractor.consumer:__init__:48 - [START] Start 8 threads
2025-04-20 20:06:32.608 | INFO     | __main__:run:63 - ====================================================================================================
2025-04-20 20:06:32.609 | INFO     | __main__:run:64 - ====================================================================================================
2025-04-20 20:06:32.610 | INFO     | extractor.producer:produce:19 - [PRODUCING] Start producing data/data_text\MAVEN\perm0\MAVEN_5task_2way_10shot.train.jsonl...
2025-04-20 20:06:32.619 | INFO     | extractor.producer:produce:38 - [PRODUCING] Finished producing data/data_text\MAVEN\perm0\MAVEN_5task_2way_10shot.train.jsonl with 280 item in 5 lines
2025-04-20 20:06:32.621 | INFO     | extractor.consumer:clear_results:74 - [CLEAR] All results cleared
