2025-04-20 19:59:10.221 | INFO     | __main__:<module>:159 - [INFO] Arguments:
2025-04-20 19:59:10.415 | INFO     | __main__:<module>:160 - Input root: data/data_text
2025-04-20 19:59:10.420 | INFO     | __main__:<module>:161 - Output root: test/output
2025-04-20 19:59:10.425 | INFO     | __main__:<module>:162 - Datasets: ['MAVEN']
2025-04-20 19:59:10.428 | INFO     | __main__:<module>:163 - Model: gemini-2.0-flash-lite
2025-04-20 19:59:10.430 | INFO     | __main__:<module>:164 - Candidate: 1
2025-04-20 19:59:10.430 | INFO     | __main__:<module>:165 - Num try: 3
2025-04-20 19:59:10.432 | INFO     | __main__:<module>:166 - Max consecutive 429 error: 100
2025-04-20 19:59:10.433 | INFO     | __main__:<module>:167 - Max num threads: 12
2025-04-20 19:59:10.434 | INFO     | __main__:<module>:168 - Resume: False
2025-04-20 19:59:10.438 | INFO     | __main__:<module>:169 - Convert test: False
2025-04-20 19:59:10.439 | INFO     | __main__:<module>:170 - [INFO] Start processing...
2025-04-20 19:59:10.440 | INFO     | extractor.consumer:__init__:39 - [INFO] Found 10 valid extractors
2025-04-20 19:59:10.441 | INFO     | extractor.consumer:pause_threads:59 - [PAUSE] All threads paused
2025-04-20 19:59:10.449 | INFO     | extractor.consumer:__init__:46 - [START] Start 10 threads
2025-04-20 19:59:10.450 | INFO     | __main__:run:63 - ====================================================================================================
2025-04-20 19:59:10.451 | INFO     | __main__:run:64 - ====================================================================================================
2025-04-20 19:59:10.453 | INFO     | extractor.producer:produce:19 - [PRODUCING] Start producing data/data_text\MAVEN\perm0\MAVEN_5task_2way_10shot.train.jsonl...
2025-04-20 19:59:10.588 | INFO     | extractor.producer:produce:38 - [PRODUCING] Finished producing data/data_text\MAVEN\perm0\MAVEN_5task_2way_10shot.train.jsonl with 280 item in 5 lines
2025-04-20 19:59:10.613 | INFO     | extractor.consumer:clear_results:71 - [CLEAR] All results cleared
2025-04-20 19:59:10.614 | INFO     | extractor.consumer:consume:151 - [CONSUMING] Start consuming.
2025-04-20 19:59:10.615 | INFO     | extractor.consumer:resume_threads:64 - [RESUME] All threads resumed
2025-04-20 19:59:10.616 | ERROR    | extractor.consumer:worker:135 - [ERROR at ATTEMPT 1/3] Worker 4 | Text: the 1740 batavia massacre (, literally ` ` murder of the chinese ' ' ;, meaning ` ` chinatown tumult ' ' ) was a pogrom in which dutch east indies soldiers and native collaborators killed ethnic chinese residents of the port city of batavia ( present - day jakarta ) in the dutch east indies. | Got error: list index out of range
2025-04-20 19:59:10.616 | ERROR    | extractor.consumer:worker:135 - [ERROR at ATTEMPT 1/3] Worker 5 | Text: the massacre in rock springs was one among several instances of violence culminating from years of anti - chinese sentiment in the united states. | Got error: list index out of range
2025-04-20 19:59:10.616 | ERROR    | extractor.consumer:worker:135 - [ERROR at ATTEMPT 1/3] Worker 6 | Text: in what the muslim brotherhood and its supporters deemed a ` ` massacre, ' ' dozens were killed during clashes between morsi supporters and egyptian soldiers. | Got error: list index out of range
2025-04-20 19:59:10.616 | ERROR    | extractor.consumer:worker:135 - [ERROR at ATTEMPT 1/3] Worker 7 | Text: the russian casualties were low, about 25 cavalrymen and nine cossack troops killed in action. | Got error: list index out of range
2025-04-20 19:59:10.616 | ERROR    | extractor.consumer:worker:135 - [ERROR at ATTEMPT 1/3] Worker 9 | Text: overall, the hurricane caused $ 100 million in damage and killed at least 4, 112 people. | Got error: list index out of range
2025-04-20 19:59:10.621 | ERROR    | extractor.consumer:worker:135 - [ERROR at ATTEMPT 2/3] Worker 4 | Text: the 1740 batavia massacre (, literally ` ` murder of the chinese ' ' ;, meaning ` ` chinatown tumult ' ' ) was a pogrom in which dutch east indies soldiers and native collaborators killed ethnic chinese residents of the port city of batavia ( present - day jakarta ) in the dutch east indies. | Got error: list index out of range
2025-04-20 19:59:10.622 | ERROR    | extractor.consumer:worker:135 - [ERROR at ATTEMPT 2/3] Worker 5 | Text: the massacre in rock springs was one among several instances of violence culminating from years of anti - chinese sentiment in the united states. | Got error: list index out of range
2025-04-20 19:59:10.625 | ERROR    | extractor.consumer:worker:135 - [ERROR at ATTEMPT 1/3] Worker 7 | Text: elsewhere in the province, five people were killed, and 26, 000 were left homeless. | Got error: list index out of range
2025-04-20 19:59:10.629 | ERROR    | extractor.consumer:worker:135 - [ERROR at ATTEMPT 1/3] Worker 5 | Text: on april 15, 2002, the aircraft on this route, a boeing 767 - 200er, crashed into a hill near busan, killing 129 of the 166 people on board. | Got error: list index out of range
2025-04-20 19:59:10.630 | ERROR    | extractor.consumer:worker:135 - [ERROR at ATTEMPT 2/3] Worker 7 | Text: elsewhere in the province, five people were killed, and 26, 000 were left homeless. | Got error: list index out of range
2025-04-20 19:59:11.624 | ERROR    | extractor.consumer:worker:135 - [ERROR at ATTEMPT 2/3] Worker 1 | Text: with more than 100 killed, it was the deadliest attack on afghan soil since 2001. | Got error: list index out of range
2025-04-20 19:59:11.624 | ERROR    | extractor.consumer:worker:135 - [ERROR at ATTEMPT 2/3] Worker 0 | Text: page committed suicide by shooting himself in the head after he was shot in the hip by a responding police officer. | Got error: list index out of range
2025-04-20 19:59:11.626 | ERROR    | extractor.consumer:worker:135 - [ERROR at ATTEMPT 1/3] Worker 3 | Text: after the french had been expelled from haiti in 1804, the newly independent nation was first ruled by jean - jacques dessalines, who was murdered in 1806 and replaced by two of his advisors, henri christophe and alexandre petion. | Got error: list index out of range
2025-04-20 19:59:11.627 | ERROR    | extractor.consumer:worker:135 - [ERROR at ATTEMPT 1/3] Worker 8 | Text: hurricane king was the most severe hurricane to strike the city of miami, florida since the 1926 miami hurricane. | Got error: list index out of range
2025-04-20 19:59:11.639 | ERROR    | extractor.consumer:worker:135 - [ERROR at ATTEMPT 1/3] Worker 5 | Text: the senior luftwaffe officer responsible for the bombing, ` ` generaloberst ' ' alexander lohr, was captured by the yugoslavs at the end of the war and was tried and executed for war crimes, in part for his involvement in the bombing of belgrade. | Got error: list index out of range
2025-04-20 19:59:12.629 | ERROR    | extractor.consumer:worker:135 - [ERROR at ATTEMPT 1/3] Worker 2 | Text: after the bombing, the british government dropped its demand. | Got error: list index out of range
2025-04-20 19:59:12.630 | ERROR    | extractor.consumer:worker:135 - [ERROR at ATTEMPT 1/3] Worker 1 | Text: the attack on oppy wood by the 92nd brigade of the 31st division during the third battle of the scarpe was repulsed with many british casualties. | Got error: list index out of range
2025-04-20 19:59:12.631 | ERROR    | extractor.consumer:worker:135 - [ERROR at ATTEMPT 1/3] Worker 2 | Text: these attacks were the first in a year - long campaign by an ira active service unit who became known as the balcombe street gang unk who police arrested in december 1975 after the balcombe street siege leading to their trial and conviction for other murders and offences. | Got error: list index out of range
2025-04-20 19:59:12.645 | ERROR    | extractor.consumer:worker:135 - [ERROR at ATTEMPT 3/3] Worker 3 | Text: after the french had been expelled from haiti in 1804, the newly independent nation was first ruled by jean - jacques dessalines, who was murdered in 1806 and replaced by two of his advisors, henri christophe and alexandre petion. | Got error: list index out of range
2025-04-20 19:59:12.646 | ERROR    | extractor.consumer:worker:135 - [ERROR at ATTEMPT 1/3] Worker 6 | Text: the battle of changsha ( 1944 ) ( also known as the battle of hengyang or campaign of changsha - hengyang ) was an invasion of the chinese province of hunan by japanese troops near the end of the second sino - japanese war. | Got error: list index out of range
2025-04-20 19:59:12.647 | ERROR    | extractor.consumer:worker:135 - [ERROR at ATTEMPT 1/3] Worker 9 | Text: the killings underscored the suspicion christian - affiliated groups face from some afghans and government opponents and the wider risks faced by aid workers in the country. | Got error: list index out of range
2025-04-20 19:59:12.648 | ERROR    | extractor.consumer:worker:135 - [ERROR at ATTEMPT 1/3] Worker 4 | Text: when planning began for operation torch, the allied invasion of north africa in 1942, it was decided to attach the 1st parachute brigade, part of the 1st airborne division, to the allied forces taking part, as an american airborne unit, the 2nd battalion, 509th parachute infantry regiment, was also to be used during the invasion. | Got error: list index out of range
2025-04-20 19:59:12.651 | ERROR    | extractor.consumer:worker:138 - [ERROR] Worker 3 | Text: after the french had been expelled from haiti in 1804, the newly independent nation was first ruled by jean - jacques dessalines, who was murdered in 1806 and replaced by two of his advisors, henri christophe and alexandre petion. | Cannot extract event list after 3 attempts.
2025-04-20 19:59:12.654 | ERROR    | extractor.consumer:worker:135 - [ERROR at ATTEMPT 1/3] Worker 6 | Text: the event was held in three cities over the easter long weekend : brisbane on 13 and 14 april, sydney on 15 april and melbourne on 16 april. | Got error: list index out of range
2025-04-20 19:59:12.659 | ERROR    | extractor.consumer:worker:135 - [ERROR at ATTEMPT 1/3] Worker 3 | Text: on the day of the capture of sandomierz, the battle of tursko took place. | Got error: list index out of range
2025-04-20 19:59:12.660 | ERROR    | extractor.consumer:worker:135 - [ERROR at ATTEMPT 2/3] Worker 6 | Text: the event was held in three cities over the easter long weekend : brisbane on 13 and 14 april, sydney on 15 april and melbourne on 16 april. | Got error: list index out of range
2025-04-20 19:59:12.661 | ERROR    | extractor.consumer:worker:135 - [ERROR at ATTEMPT 1/3] Worker 3 | Text: this was the most serious escalation on the border since the 2006 lebanon war. | Got error: list index out of range
2025-04-20 19:59:12.664 | ERROR    | extractor.consumer:worker:135 - [ERROR at ATTEMPT 1/3] Worker 6 | Text: the people of machias captured additional british ships, and fought off a large force that tried to take control of the town in the battle of machias in 1777. | Got error: list index out of range
2025-04-20 19:59:12.667 | ERROR    | extractor.consumer:worker:135 - [ERROR at ATTEMPT 1/3] Worker 6 | Text: the 1998 u. s. open cup final was the 85th final of the lamar hunt u. s. open cup, the united states ' s oldest soccer cup competition. | Got error: list index out of range
2025-04-20 19:59:13.678 | ERROR    | extractor.consumer:worker:135 - [ERROR at ATTEMPT 3/3] Worker 2 | Text: these attacks were the first in a year - long campaign by an ira active service unit who became known as the balcombe street gang unk who police arrested in december 1975 after the balcombe street siege leading to their trial and conviction for other murders and offences. | Got error: list index out of range
2025-04-20 19:59:13.684 | ERROR    | extractor.consumer:worker:138 - [ERROR] Worker 2 | Text: these attacks were the first in a year - long campaign by an ira active service unit who became known as the balcombe street gang unk who police arrested in december 1975 after the balcombe street siege leading to their trial and conviction for other murders and offences. | Cannot extract event list after 3 attempts.
2025-04-20 19:59:14.690 | ERROR    | extractor.consumer:worker:135 - [ERROR at ATTEMPT 2/3] Worker 7 | Text: the americans saw the hostage - taking as an egregious violation of the principles of international law, such as the vienna convention, which granted diplomats immunity from arrest and made diplomatic compounds inviolable. | Got error: list index out of range
2025-04-20 19:59:14.695 | ERROR    | extractor.consumer:worker:135 - [ERROR at ATTEMPT 3/3] Worker 7 | Text: the americans saw the hostage - taking as an egregious violation of the principles of international law, such as the vienna convention, which granted diplomats immunity from arrest and made diplomatic compounds inviolable. | Got error: list index out of range
2025-04-20 19:59:14.706 | ERROR    | extractor.consumer:worker:138 - [ERROR] Worker 7 | Text: the americans saw the hostage - taking as an egregious violation of the principles of international law, such as the vienna convention, which granted diplomats immunity from arrest and made diplomatic compounds inviolable. | Cannot extract event list after 3 attempts.
2025-04-20 19:59:14.819 | INFO     | extractor.consumer:pause_threads:59 - [PAUSE] All threads paused
2025-04-20 19:59:14.821 | INFO     | extractor.consumer:consume:165 - [CONSUMING] Finished consuming.
2025-04-20 19:59:14.825 | INFO     | __main__:run:85 - [FINISHED] Processing 277/280 item, remaning 3/280 in 4.38 seconds
2025-04-20 19:59:14.827 | INFO     | __main__:run:86 - [SAVE FILE] All item saved to test/output\MAVEN\perm0\MAVEN_5task_2way_10shot.train.jsonl
2025-04-20 19:59:14.830 | INFO     | __main__:run:63 - ====================================================================================================
2025-04-20 19:59:14.833 | INFO     | __main__:run:64 - ====================================================================================================
2025-04-20 19:59:14.834 | INFO     | extractor.producer:produce:19 - [PRODUCING] Start producing data/data_text\MAVEN\perm0\MAVEN_5task_2way_5shot.train.jsonl...
2025-04-20 19:59:15.140 | INFO     | extractor.producer:produce:38 - [PRODUCING] Finished producing data/data_text\MAVEN\perm0\MAVEN_5task_2way_5shot.train.jsonl with 240 item in 5 lines
2025-04-20 19:59:15.307 | INFO     | extractor.consumer:clear_results:71 - [CLEAR] All results cleared
2025-04-20 19:59:15.379 | INFO     | extractor.consumer:consume:151 - [CONSUMING] Start consuming.
2025-04-20 19:59:15.398 | INFO     | extractor.consumer:resume_threads:64 - [RESUME] All threads resumed
2025-04-20 19:59:15.882 | ERROR    | extractor.consumer:worker:135 - [ERROR at ATTEMPT 1/3] Worker 7 | Text: between 63, 222 and 98, 000 of these men were killed, missing, wounded in action, or captured. | Got error: list index out of range
2025-04-20 19:59:16.392 | ERROR    | extractor.consumer:worker:135 - [ERROR at ATTEMPT 1/3] Worker 2 | Text: the russian casualties were low, about 25 cavalrymen and nine cossack troops killed in action. | Got error: list index out of range
