2025-04-18 18:10:45.014 | INFO     | __main__:<module>:159 - [INFO] Arguments:
2025-04-18 18:10:45.016 | INFO     | __main__:<module>:160 - Input root: data/data_text
2025-04-18 18:10:45.018 | INFO     | __main__:<module>:161 - Output root: test/output
2025-04-18 18:10:45.019 | INFO     | __main__:<module>:162 - Datasets: ['MAVEN']
2025-04-18 18:10:45.021 | INFO     | __main__:<module>:163 - Model: gemini-2.0-flash-lite
2025-04-18 18:10:45.022 | INFO     | __main__:<module>:164 - Candidate: 1
2025-04-18 18:10:45.024 | INFO     | __main__:<module>:165 - Num try: 4
2025-04-18 18:10:45.027 | INFO     | __main__:<module>:166 - Max consecutive 429 error: 40
2025-04-18 18:10:45.033 | INFO     | __main__:<module>:167 - Max num threads: 12
2025-04-18 18:10:45.035 | INFO     | __main__:<module>:168 - Resume: False
2025-04-18 18:10:45.036 | INFO     | __main__:<module>:169 - Convert test: False
2025-04-18 18:10:45.038 | INFO     | __main__:<module>:170 - [INFO] Start processing...
2025-04-18 18:10:45.041 | INFO     | extractor.consumer:__init__:39 - [INFO] Found 8 valid extractors
2025-04-18 18:10:45.044 | INFO     | extractor.consumer:pause_threads:59 - [PAUSE] All threads paused
2025-04-18 18:10:45.058 | INFO     | extractor.consumer:__init__:46 - [START] Start 8 threads
2025-04-18 18:10:45.061 | INFO     | __main__:run:63 - ====================================================================================================
2025-04-18 18:10:45.067 | INFO     | __main__:run:64 - ====================================================================================================
2025-04-18 18:10:45.069 | INFO     | extractor.producer:produce:19 - [PRODUCING] Start producing data/data_text\MAVEN\perm0\MAVEN_5task_2way_10shot.train.jsonl...
2025-04-18 18:10:45.088 | INFO     | extractor.producer:produce:38 - [PRODUCING] Finished producing data/data_text\MAVEN\perm0\MAVEN_5task_2way_10shot.train.jsonl with 280 item in 5 lines
2025-04-18 18:10:45.222 | INFO     | extractor.consumer:clear_results:71 - [CLEAR] All results cleared
