2025-04-19 19:57:02.397 | INFO     | __main__:<module>:159 - [INFO] Arguments:
2025-04-19 19:57:02.423 | INFO     | __main__:<module>:160 - Input root: data/data_text
2025-04-19 19:57:02.424 | INFO     | __main__:<module>:161 - Output root: test/output
2025-04-19 19:57:02.425 | INFO     | __main__:<module>:162 - Datasets: ['MAVEN']
2025-04-19 19:57:02.426 | INFO     | __main__:<module>:163 - Model: gemini-2.0-flash-lite
2025-04-19 19:57:02.427 | INFO     | __main__:<module>:164 - Candidate: 1
2025-04-19 19:57:02.427 | INFO     | __main__:<module>:165 - Num try: 3
2025-04-19 19:57:02.428 | INFO     | __main__:<module>:166 - Max consecutive 429 error: 3
2025-04-19 19:57:02.428 | INFO     | __main__:<module>:167 - Max num threads: 12
2025-04-19 19:57:02.429 | INFO     | __main__:<module>:168 - Resume: False
2025-04-19 19:57:02.429 | INFO     | __main__:<module>:169 - Convert test: False
2025-04-19 19:57:02.431 | INFO     | __main__:<module>:170 - [INFO] Start processing...
2025-04-19 19:57:02.435 | INFO     | extractor.consumer:__init__:39 - [INFO] Found 4 valid extractors
2025-04-19 19:57:02.436 | INFO     | extractor.consumer:pause_threads:59 - [PAUSE] All threads paused
2025-04-19 19:57:02.454 | INFO     | extractor.consumer:__init__:46 - [START] Start 4 threads
2025-04-19 19:57:02.456 | INFO     | __main__:run:63 - ====================================================================================================
2025-04-19 19:57:02.457 | INFO     | __main__:run:64 - ====================================================================================================
2025-04-19 19:57:02.458 | INFO     | extractor.producer:produce:19 - [PRODUCING] Start producing data/data_text\MAVEN\perm0\MAVEN_5task_2way_10shot.train.jsonl...
2025-04-19 19:57:02.537 | INFO     | extractor.producer:produce:38 - [PRODUCING] Finished producing data/data_text\MAVEN\perm0\MAVEN_5task_2way_10shot.train.jsonl with 280 item in 5 lines
2025-04-19 19:57:02.577 | INFO     | extractor.consumer:clear_results:71 - [CLEAR] All results cleared
2025-04-19 19:57:02.579 | INFO     | extractor.consumer:resume_threads:64 - [RESUME] All threads resumed
2025-04-19 19:57:02.580 | ERROR    | extractor.consumer:worker:139 - [ERROR at ATTEMPT 1/3] Worker 2 | Text: in england, 307 people were killed in the counties of lincolnshire, norfolk, suffolk and essex. | Got error: list index out of range
2025-04-19 19:57:02.594 | INFO     | extractor.consumer:consume:157 - [CONSUMING] Start consuming.
2025-04-19 19:57:02.615 | ERROR    | extractor.consumer:worker:139 - [ERROR at ATTEMPT 1/3] Worker 1 | Text: the chinese middle schools riots were a series of riots that broke out in the chinese singaporean community in 1956, resulting in 13 people killed and more than 100 injured. | Got error: list index out of range
2025-04-19 19:57:02.616 | ERROR    | extractor.consumer:worker:139 - [ERROR at ATTEMPT 2/3] Worker 1 | Text: the chinese middle schools riots were a series of riots that broke out in the chinese singaporean community in 1956, resulting in 13 people killed and more than 100 injured. | Got error: list index out of range
2025-04-19 19:57:02.630 | ERROR    | extractor.consumer:worker:139 - [ERROR at ATTEMPT 1/3] Worker 0 | Text: between 63, 222 and 98, 000 of these men were killed, missing, wounded in action, or captured. | Got error: Trigger word 'abc' not found in text between 63, 222 and 98, 000 of these men were killed, missing, wounded in action, or captured..
2025-04-19 19:57:02.631 | ERROR    | extractor.consumer:worker:139 - [ERROR at ATTEMPT 3/3] Worker 2 | Text: the attacks killed 38 elementary schoolchildren and six adults, and also injured at least 58 other people. | Got error: list index out of range
2025-04-19 19:57:02.632 | ERROR    | extractor.consumer:worker:139 - [ERROR at ATTEMPT 1/3] Worker 3 | Text: the massacre was one of the most serious outbreaks of anti - christian violence in egypt, and the worst since the murder of 21 coptic christians in kosheh in january 2000. | Got error: list index out of range
2025-04-19 19:57:02.637 | ERROR    | extractor.consumer:worker:139 - [ERROR at ATTEMPT 1/3] Worker 0 | Text: it was reported that 35 isil militants had been killed in the first wave after footage from the fighter jets and unmanned aircraft were analysed, while the airstrikes in northern iraq were confirmed to have killed a high - ranking pkk militant and were alleged to have killed the pkk commander murat karayılan. | Got error: list index out of range
2025-04-19 19:57:02.638 | ERROR    | extractor.consumer:worker:142 - [ERROR] Worker 2 | Text: the attacks killed 38 elementary schoolchildren and six adults, and also injured at least 58 other people. | Cannot extract event list after 3 attempts.
2025-04-19 19:57:02.646 | ERROR    | extractor.consumer:worker:142 - [ERROR] Worker 1 | Text: the chinese middle schools riots were a series of riots that broke out in the chinese singaporean community in 1956, resulting in 13 people killed and more than 100 injured. | Cannot extract event list after 3 attempts.
2025-04-19 19:57:02.655 | ERROR    | extractor.consumer:worker:139 - [ERROR at ATTEMPT 1/3] Worker 1 | Text: more than a hundred cossacks were killed, but their gunfire forced a tatar retreat and allowed the capture of two tatar cannons. | Got error: list index out of range
2025-04-19 19:57:02.670 | ERROR    | extractor.consumer:worker:139 - [ERROR at ATTEMPT 1/3] Worker 1 | Text: crown prince dipendra was accused of the massacre according to the statements of the surviving eyewitnesses and reports of incident inquiry committee consisting of supreme court chief justice and the speaker of the house of representatives, but the nepalese authorities never officially revealed anyone ' s identity as the perpetrator of the massacre. | Got error: list index out of range
2025-04-19 19:57:02.686 | ERROR    | extractor.consumer:worker:139 - [ERROR at ATTEMPT 1/3] Worker 0 | Text: they told passers - by that they had killed a soldier to avenge the killing of muslims by the british armed forces. | Got error: list index out of range
