2025-04-25 20:30:46.239 | INFO     | __main__:<module>:168 - [INFO] Arguments:
2025-04-25 20:30:46.240 | INFO     | __main__:<module>:169 - Input root: data/data_text
2025-04-25 20:30:46.240 | INFO     | __main__:<module>:170 - Output root: output/des4
2025-04-25 20:30:46.241 | INFO     | __main__:<module>:171 - Datasets: ['MAVEN']
2025-04-25 20:30:46.241 | INFO     | __main__:<module>:172 - Perms: [0]
2025-04-25 20:30:46.242 | INFO     | __main__:<module>:173 - Model: gemini-2.0-flash-lite
2025-04-25 20:30:46.242 | INFO     | __main__:<module>:174 - Candidate: 5
2025-04-25 20:30:46.243 | INFO     | __main__:<module>:175 - Num try: 3
2025-04-25 20:30:46.244 | INFO     | __main__:<module>:176 - Max consecutive 429 error: 5
2025-04-25 20:30:46.245 | INFO     | __main__:<module>:177 - Max num threads: 2
2025-04-25 20:30:46.245 | INFO     | __main__:<module>:178 - Resume: False
2025-04-25 20:30:46.246 | INFO     | __main__:<module>:179 - Convert test: False
2025-04-25 20:30:46.246 | INFO     | __main__:<module>:180 - Logs dir: logs/extractor
2025-04-25 20:30:46.247 | INFO     | __main__:<module>:181 - Gen des: True
2025-04-25 20:30:46.247 | INFO     | __main__:<module>:182 - [INFO] Start processing...
2025-04-25 20:31:12.176 | INFO     | extractor.consumer:__init__:48 - [INFO] Found 2 valid extractors
2025-04-25 20:31:14.191 | INFO     | extractor.consumer:pause_threads:69 - [PAUSE] All threads paused
2025-04-25 20:31:14.194 | INFO     | extractor.consumer:__init__:55 - [START] Start 2 threads
2025-04-25 20:31:14.195 | INFO     | __main__:run:66 - ====================================================================================================
2025-04-25 20:31:14.196 | INFO     | __main__:run:67 - Start processing data/data_text\MAVEN\perm0\MAVEN_5task_2way_10shot.train.jsonl to output/des4\MAVEN\perm0\MAVEN_5task_2way_10shot.train.jsonl
2025-04-25 20:31:14.223 | INFO     | __main__:run:68 - ====================================================================================================
2025-04-25 20:31:14.268 | INFO     | extractor.producer:produce:19 - [PRODUCING] Start producing data/data_text\MAVEN\perm0\MAVEN_5task_2way_10shot.train.jsonl...
2025-04-25 20:31:14.333 | INFO     | extractor.producer:produce:65 - [PRODUCING] Finished producing data/data_text\MAVEN\perm0\MAVEN_5task_2way_10shot.train.jsonl with 280 item in 5 lines
2025-04-25 20:31:14.431 | INFO     | extractor.consumer:clear_results:83 - [CLEAR] All results cleared
2025-04-25 20:31:14.444 | INFO     | extractor.consumer:consume:187 - [CONSUMING] Start consuming.
2025-04-25 20:31:14.448 | INFO     | extractor.consumer:resume_threads:74 - [RESUME] All threads resumed
2025-04-25 20:31:20.066 | ERROR    | extractor.consumer:worker:173 - [ERROR at ATTEMPT 1/3] Worker 0 got error: argument of type 'NoneType' is not iterable | Text: the mcmahon killings or the mcmahon murders occurred on 24 march 1922 when six catholic civilians were shot dead at the home of the mcmahon family in belfast , northern ireland .
2025-04-25 20:31:21.327 | ERROR    | extractor.consumer:worker:173 - [ERROR at ATTEMPT 1/3] Worker 1 got error: argument of type 'NoneType' is not iterable | Text: the offensive , and in particular the degree of turkish involvement in it , has been widely attributed with the deportation of the native ethnic armenians of the town of kessab , who make up 70 % of its population , and has been compared with the past turkish killings of armenians during the hamidian massacres and armenian genocide .
2025-04-25 20:31:25.858 | ERROR    | extractor.consumer:worker:173 - [ERROR at ATTEMPT 2/3] Worker 0 got error: argument of type 'NoneType' is not iterable | Text: the mcmahon killings or the mcmahon murders occurred on 24 march 1922 when six catholic civilians were shot dead at the home of the mcmahon family in belfast , northern ireland .
