2025-04-21 10:38:58.346 | INFO     | __main__:<module>:163 - [INFO] Arguments:
2025-04-21 10:38:58.347 | INFO     | __main__:<module>:164 - Input root: data/data_text
2025-04-21 10:38:58.348 | INFO     | __main__:<module>:165 - Output root: test/output
2025-04-21 10:38:58.348 | INFO     | __main__:<module>:166 - Datasets: ['MAVEN']
2025-04-21 10:38:58.349 | INFO     | __main__:<module>:167 - Model: gemini-2.0-flash-lite
2025-04-21 10:38:58.350 | INFO     | __main__:<module>:168 - Candidate: 5
2025-04-21 10:38:58.350 | INFO     | __main__:<module>:169 - Num try: 3
2025-04-21 10:38:58.351 | INFO     | __main__:<module>:170 - Max consecutive 429 error: 4
2025-04-21 10:38:58.351 | INFO     | __main__:<module>:171 - Max num threads: 10
2025-04-21 10:38:58.352 | INFO     | __main__:<module>:172 - Resume: False
2025-04-21 10:38:58.352 | INFO     | __main__:<module>:173 - Convert test: False
2025-04-21 10:38:58.353 | INFO     | __main__:<module>:174 - [INFO] Start processing...
2025-04-21 10:38:58.354 | INFO     | extractor.consumer:__init__:45 - [INFO] Found 8 valid extractors
2025-04-21 10:39:00.359 | INFO     | extractor.consumer:pause_threads:66 - [PAUSE] All threads paused
2025-04-21 10:39:00.362 | INFO     | extractor.consumer:__init__:52 - [START] Start 8 threads
2025-04-21 10:39:00.363 | INFO     | __main__:run:66 - ====================================================================================================
2025-04-21 10:39:00.364 | INFO     | __main__:run:67 - ====================================================================================================
2025-04-21 10:39:00.365 | INFO     | extractor.producer:produce:19 - [PRODUCING] Start producing data/data_text\MAVEN\perm0\MAVEN_5task_2way_10shot.train.jsonl...
2025-04-21 10:39:00.377 | INFO     | extractor.producer:produce:42 - [PRODUCING] Finished producing data/data_text\MAVEN\perm0\MAVEN_5task_2way_10shot.train.jsonl with 280 item in 5 lines
2025-04-21 10:39:00.379 | INFO     | extractor.consumer:clear_results:80 - [CLEAR] All results cleared
2025-04-21 10:39:00.381 | INFO     | extractor.consumer:consume:163 - [CONSUMING] Start consuming.
2025-04-21 10:39:00.383 | INFO     | extractor.consumer:resume_threads:71 - [RESUME] All threads resumed
2025-04-21 10:39:00.396 | ERROR    | extractor.consumer:worker:147 - [ERROR at ATTEMPT 1/3] Worker 2 got error: Trigger word 'abc' not found | Text: between 63, 222 and 98, 000 of these men were killed, missing, wounded in action, or captured.
2025-04-21 10:39:00.399 | ERROR    | extractor.consumer:worker:147 - [ERROR at ATTEMPT 1/3] Worker 7 got error: Trigger word 'abc' not found | Text: the genocide was carried out during and after world war i and implemented in two phases — the wholesale killing of the able-bodied male population through massacre and subjection of army conscripts to forced labour, followed by the deportation of women, children, the elderly, and the infirm on death marches leading to the syrian desert.
2025-04-21 10:39:00.401 | ERROR    | extractor.consumer:worker:147 - [ERROR at ATTEMPT 1/3] Worker 6 got error: Trigger word 'abc' not found | Text: throughout the hurricane ' s path, 71 people are known to have been killed, 14 of whom were in saint lucia.
