2025-04-28 14:44:15.379 | INFO     | __main__:<module>:168 - [INFO] Arguments:
2025-04-28 14:44:15.380 | INFO     | __main__:<module>:169 - Input root: data/data_text
2025-04-28 14:44:15.380 | INFO     | __main__:<module>:170 - Output root: output/des3
2025-04-28 14:44:15.381 | INFO     | __main__:<module>:171 - Datasets: ['MAVEN', 'ACE']
2025-04-28 14:44:15.381 | INFO     | __main__:<module>:172 - Perms: [0, 1, 2, 3, 4]
2025-04-28 14:44:15.382 | INFO     | __main__:<module>:173 - Model: gemini-2.0-flash
2025-04-28 14:44:15.382 | INFO     | __main__:<module>:174 - Candidate: 5
2025-04-28 14:44:15.383 | INFO     | __main__:<module>:175 - Num try: 3
2025-04-28 14:44:15.383 | INFO     | __main__:<module>:176 - Max consecutive 429 error: 6
2025-04-28 14:44:15.384 | INFO     | __main__:<module>:177 - Max num threads: 0
2025-04-28 14:44:15.384 | INFO     | __main__:<module>:178 - Resume: True
2025-04-28 14:44:15.384 | INFO     | __main__:<module>:179 - Convert test: False
2025-04-28 14:44:15.385 | INFO     | __main__:<module>:180 - Logs dir: logs/extractor
2025-04-28 14:44:15.385 | INFO     | __main__:<module>:181 - Gen des: False
2025-04-28 14:44:15.386 | INFO     | __main__:<module>:182 - [INFO] Start processing...
2025-04-28 14:44:19.413 | INFO     | extractor.consumer:__init__:48 - [INFO] Found 1 valid extractors
2025-04-28 14:44:21.424 | INFO     | extractor.consumer:pause_threads:69 - [PAUSE] All threads paused
2025-04-28 14:44:21.425 | INFO     | extractor.consumer:__init__:55 - [START] Start 1 threads
2025-04-28 14:44:21.427 | INFO     | __main__:run:66 - ====================================================================================================
2025-04-28 14:44:21.427 | INFO     | __main__:run:67 - Start processing output/des3\MAVEN\perm0\MAVEN_5task_2way_10shot.train.jsonl to output/des3\MAVEN\perm0\MAVEN_5task_2way_10shot.train.jsonl
2025-04-28 14:44:21.428 | INFO     | __main__:run:68 - ====================================================================================================
2025-04-28 14:44:21.429 | INFO     | extractor.producer:produce:19 - [PRODUCING] Start producing output/des3\MAVEN\perm0\MAVEN_5task_2way_10shot.train.jsonl...
2025-04-28 14:44:21.446 | INFO     | extractor.producer:produce:65 - [PRODUCING] Finished producing output/des3\MAVEN\perm0\MAVEN_5task_2way_10shot.train.jsonl with 280 item in 5 lines
2025-04-28 14:44:21.468 | INFO     | extractor.consumer:clear_results:83 - [CLEAR] All results cleared
2025-04-28 14:44:21.470 | INFO     | extractor.consumer:consume:182 - [CONSUMING] Start consuming.
2025-04-28 14:44:21.472 | INFO     | extractor.consumer:resume_threads:74 - [RESUME] All threads resumed
2025-04-28 14:44:26.539 | INFO     | extractor.consumer:pause_threads:69 - [PAUSE] All threads paused
2025-04-28 14:44:26.541 | INFO     | extractor.consumer:consume:203 - [FINISHED] Finished consuming 280/280 items with 0/280 remained items.
2025-04-28 14:44:26.542 | INFO     | extractor.consumer:consume:214 - [FINISHED] Really processed 1/280 items with 100.00% event list are added | AVG added events: 1.00 | AVG added attributes: 3.00
2025-04-28 14:44:26.649 | ERROR    | extractor.eval_extractor:eval:59 - [ERROR] False negative samples: {(18, 18), (8, 8), (7, 7), (19, 19)} | Text: the mcmahon killings or the mcmahon murders occurred on 24 march 1922 when six catholic civilians were shot dead at the home of the mcmahon family in belfast , northern ireland .
2025-04-28 14:44:26.655 | ERROR    | extractor.eval_extractor:eval:59 - [ERROR] False negative samples: {(59, 60), (18, 18), (11, 11)} | Text: the offensive , and in particular the degree of turkish involvement in it , has been widely attributed with the deportation of the native ethnic armenians of the town of kessab , who make up 70 % of its population , and has been compared with the past turkish killings of armenians during the hamidian massacres and armenian genocide .
2025-04-28 14:44:26.660 | ERROR    | extractor.eval_extractor:eval:55 - [ERROR] False positive samples: {(16, 16)} | Text: while a small proportion of the deaths appeared to have resulted from artillery and tank rounds used against taldou , the u . n . later announced that most of the massacre's victims had been ` ` summarily executed in two separate incidents'' .
2025-04-28 14:44:26.662 | ERROR    | extractor.eval_extractor:eval:59 - [ERROR] False negative samples: {(17, 17), (11, 11), (48, 48)} | Text: while a small proportion of the deaths appeared to have resulted from artillery and tank rounds used against taldou , the u . n . later announced that most of the massacre's victims had been ` ` summarily executed in two separate incidents'' .
2025-04-28 14:44:26.668 | ERROR    | extractor.eval_extractor:eval:55 - [ERROR] False positive samples: {(2, 3)} | Text: page committed suicide by shooting himself in the head after he was shot in the hip by a responding police officer .
2025-04-28 14:44:26.669 | ERROR    | extractor.eval_extractor:eval:59 - [ERROR] False negative samples: {(3, 3)} | Text: page committed suicide by shooting himself in the head after he was shot in the hip by a responding police officer .
2025-04-28 14:44:26.679 | ERROR    | extractor.eval_extractor:eval:59 - [ERROR] False negative samples: {(28, 28), (32, 32), (42, 42), (44, 44)} | Text: the collapse of a section of the double-deck nimitz freeway in oakland was the site of the largest number of casualties for the event , but the collapse of man-made structures and other related accidents contributed to casualties occurring in san francisco , los altos , and santa cruz .
2025-04-28 14:44:26.682 | ERROR    | extractor.eval_extractor:eval:59 - [ERROR] False negative samples: {(3, 3)} | Text: they were forced into a small , narrow street in le chesnay and killed or captured .
2025-04-28 14:44:26.684 | ERROR    | extractor.eval_extractor:eval:55 - [ERROR] False positive samples: {(2, 2)} | Text: the clash resulted in one killed on each side and contributed to the worsening ethnic tensions .
2025-04-28 14:44:26.685 | ERROR    | extractor.eval_extractor:eval:59 - [ERROR] False negative samples: {(3, 4), (11, 11)} | Text: the clash resulted in one killed on each side and contributed to the worsening ethnic tensions .
2025-04-28 14:44:26.689 | ERROR    | extractor.eval_extractor:eval:59 - [ERROR] False negative samples: {(20, 22), (23, 23)} | Text: the farmville murders occurred in farmville , virginia in september , 2009 – the quadruple bludgeoning homicide of mark niederbrock , debra s . kelley , their daughter emma niederbrock and friend melanie wells .
2025-04-28 14:44:26.702 | ERROR    | extractor.eval_extractor:eval:55 - [ERROR] False positive samples: {(2, 2)} | Text: the explosions killed 193 people and injured around 2 , 000 .
2025-04-28 14:44:26.705 | ERROR    | extractor.eval_extractor:eval:55 - [ERROR] False positive samples: {(5, 5)} | Text: the chinese middle schools riots were a series of riots that broke out in the chinese singaporean community in 1956 , resulting in 13 people killed and more than 100 injured .
