2025-04-25 22:15:26.181 | INFO     | __main__:<module>:168 - [INFO] Arguments:
2025-04-25 22:15:26.182 | INFO     | __main__:<module>:169 - Input root: data/data_text
2025-04-25 22:15:26.183 | INFO     | __main__:<module>:170 - Output root: output/des4
2025-04-25 22:15:26.183 | INFO     | __main__:<module>:171 - Datasets: ['MAVEN']
2025-04-25 22:15:26.184 | INFO     | __main__:<module>:172 - Perms: [0]
2025-04-25 22:15:26.184 | INFO     | __main__:<module>:173 - Model: gemini-2.0-flash-lite
2025-04-25 22:15:26.185 | INFO     | __main__:<module>:174 - Candidate: 5
2025-04-25 22:15:26.185 | INFO     | __main__:<module>:175 - Num try: 3
2025-04-25 22:15:26.185 | INFO     | __main__:<module>:176 - Max consecutive 429 error: 5
2025-04-25 22:15:26.186 | INFO     | __main__:<module>:177 - Max num threads: 5
2025-04-25 22:15:26.186 | INFO     | __main__:<module>:178 - Resume: True
2025-04-25 22:15:26.187 | INFO     | __main__:<module>:179 - Convert test: False
2025-04-25 22:15:26.187 | INFO     | __main__:<module>:180 - Logs dir: logs/extractor
2025-04-25 22:15:26.188 | INFO     | __main__:<module>:181 - Gen des: True
2025-04-25 22:15:26.188 | INFO     | __main__:<module>:182 - [INFO] Start processing...
2025-04-25 22:15:44.476 | INFO     | extractor.consumer:__init__:48 - [INFO] Found 5 valid extractors
2025-04-25 22:15:46.486 | INFO     | extractor.consumer:pause_threads:69 - [PAUSE] All threads paused
2025-04-25 22:15:46.489 | INFO     | extractor.consumer:__init__:55 - [START] Start 5 threads
2025-04-25 22:15:46.490 | INFO     | __main__:run:66 - ====================================================================================================
2025-04-25 22:15:46.491 | INFO     | __main__:run:67 - Start processing output/des4\MAVEN\perm0\MAVEN_5task_2way_10shot.train.jsonl to output/des4\MAVEN\perm0\MAVEN_5task_2way_10shot.train.jsonl
2025-04-25 22:15:46.492 | INFO     | __main__:run:68 - ====================================================================================================
2025-04-25 22:15:46.492 | INFO     | extractor.producer:produce:19 - [PRODUCING] Start producing output/des4\MAVEN\perm0\MAVEN_5task_2way_10shot.train.jsonl...
2025-04-25 22:15:46.541 | INFO     | extractor.producer:produce:65 - [PRODUCING] Finished producing output/des4\MAVEN\perm0\MAVEN_5task_2way_10shot.train.jsonl with 280 item in 5 lines
2025-04-25 22:15:46.544 | INFO     | extractor.consumer:clear_results:83 - [CLEAR] All results cleared
2025-04-25 22:15:46.545 | INFO     | extractor.consumer:consume:182 - [CONSUMING] Start consuming.
2025-04-25 22:15:46.547 | INFO     | extractor.consumer:resume_threads:74 - [RESUME] All threads resumed
2025-04-25 22:15:48.245 | ERROR    | extractor.llm:rearrange_event_list:302 - [REARRANGE EVENT LIST] Trigger word not found in event list: bombs | Event List: [{'trigger_word': 'exploded', 'event_type': 'explosion', 'event_time': '7 july 2013', 'event_location': 'mahabodhi temple complex', 'event_participants': ['ten bombs', 'bombs'], 'description': ["the trigger word 'exploded' signifies a sudden and violent release of energy, typically associated with bombs.", "the event of the bombs 'exploded' occurred on a specific date and at a specific location, the mahabodhi temple complex in india.", "the trigger word 'exploded' describes the action of the bombs, detailing the act of detonation within the vicinity of a religious site.", "the event 'exploded' describes the detonation of ten bombs, indicating a destructive act.", "the event 'exploded' describes the detonation of ten bombs at the specified location and time.", "the trigger word 'exploded' signifies a sudden and violent release of energy, typically from a bomb.", "the action of 'exploded' took place at the mahabodhi temple complex on july 7, 2013, highlighting the time and location of the incident.", 'exploded indicates the occurrence of an explosion, implying a destructive event at a specific location.', "the event 'exploded' describes the detonation of the ten bombs within the vicinity of the temple complex.", "the trigger word 'exploded' indicates a sudden and violent release of energy from the bombs, causing damage or destruction within the designated area.", "the event 'exploded' signifies a specific instance of violent events that occurred on a specific date at a particular location in which 'ten bombs' were involved.", "the trigger word 'exploded' signifies a sudden and violent release of energy, typically associated with the detonation of explosive devices.", 'exploded indicates a destructive event, causing potential damage and harm, as in this case within the vicinity of a significant religious site.', "the event 'exploded' signifies a sudden and violent release of energy, in this case, associated with the detonation of bombs.", "the event 'exploded' in this context indicates the detonation of bombs, causing a destructive and potentially harmful impact."]}]
2025-04-25 22:15:48.247 | ERROR    | extractor.llm:extract_event2:342 - [EXTRACT EVENT 2] Number of events extracted (1) does not match number of trigger words (2) | Text: on 7 july 2013 a series of ten bombs exploded in and around the mahabodhi temple complex , a unesco world heritage site in bodh gaya , india .
2025-04-25 22:15:50.081 | ERROR    | extractor.llm:rearrange_event_list:302 - [REARRANGE EVENT LIST] Trigger word not found in event list: bombs | Event List: [{'trigger_word': 'exploded', 'event_type': 'explosion', 'event_time': '7 july 2013', 'event_location': 'in and around the mahabodhi temple complex , a unesco world heritage site in bodh gaya , india', 'event_participants': ['ten bombs', 'bombs'], 'description': ["the act of 'exploded' signifies a catastrophic event where the bombs detonated at the specified place in a given time period.", "the event 'exploded' indicates a destructive occurrence at a specific location and time, involving the detonation of explosive devices.", "the trigger word 'exploded' signifies a sudden and violent release of energy, often accompanied by a loud noise and the scattering of debris.", "the trigger word 'exploded' describes a sudden and violent release of energy, often associated with destructive force.", 'exploded refers to the event where the ten bombs detonated, highlighting the occurrence of a destructive event within a specific location and time.', "the word 'exploded' signifies a destructive event involving the sudden expansion of a substance, such as the bombs mentioned in the sentence.", "the event 'exploded' indicates a detonation occurred at a specific location and time, potentially causing damage.", "the trigger word 'exploded' describes a sudden and violent release of energy, typically from a bomb.", "the event 'exploded' denotes the detonation of bombs, causing a forceful expansion within a specific location and time.", "the event 'exploded' describes the detonation of ten bombs at the mahabodhi temple complex, indicating a significant act of violence or destruction.", "the trigger word 'exploded' signifies a sudden and violent outburst, typically of a destructive nature.", "the event 'exploded' refers to the violent detonation of the series of ten bombs at the specified time and place, causing damage.", "the event 'exploded' indicates a destructive event that occurred on july 7, 2013, in a specific location.", "the event 'exploded' suggests the forceful detonation of the ten bombs."]}]
2025-04-25 22:15:50.084 | ERROR    | extractor.llm:extract_event2:342 - [EXTRACT EVENT 2] Number of events extracted (1) does not match number of trigger words (2) | Text: on 7 july 2013 a series of ten bombs exploded in and around the mahabodhi temple complex , a unesco world heritage site in bodh gaya , india .
2025-04-25 22:15:50.294 | ERROR    | extractor.consumer:worker:167 - [ERROR at ATTEMPT 1/3] Worker 0 got error: Trigger word 'take - off' not found | Text: on 6 february 1996 , the 757-200 operating the route crashed shortly after take-off from puerto plata's gregorio luperon international airport . | Trigger: ['operating', 'crashed', 'take - off']
2025-04-25 22:15:50.781 | ERROR    | extractor.consumer:worker:167 - [ERROR at ATTEMPT 1/3] Worker 1 got error: Trigger word 'counter - attacks' not found | Text: troops of the 36th ( ulster ) division captured the redoubt on 1 july 1916 , until forced out by german bombardments and counter-attacks after night had fallen . | Trigger: ['captured', 'bombardments', 'counter - attacks']
2025-04-25 22:15:51.928 | ERROR    | extractor.llm:rearrange_event_list:302 - [REARRANGE EVENT LIST] Trigger word not found in event list: bombs | Event List: [{'trigger_word': 'exploded', 'event_type': 'explosion', 'event_time': '7 july 2013', 'event_location': 'in and around the mahabodhi temple complex, a unesco world heritage site in bodh gaya, india', 'event_participants': ['ten bombs', 'bombs'], 'description': ["the event 'exploded' suggests a destructive occurrence that took place on a specific date and at a defined location.", 'exploded events usually involve the rapid expansion of volume and release of energy, often causing damage.', "the event 'exploded' describes the detonation of bombs, occurring on a specific date and within a defined area.", "the event 'exploded' in this context refers to the detonation of bombs at a specific location and time.", "the trigger word 'exploded' indicates a sudden and violent release of energy, often with destructive consequences.", "the event 'exploded' describes a destructive event, highlighting the nature of the bombs and the area they affected.", "the trigger word 'exploded' indicates a sudden and violent burst, typically associated with a bomb or explosive device.", "the context surrounding 'exploded' highlights the severe event that happened on 7 july 2013 in 'mahabodhi temple complex', a place of significant cultural and historical importance, involving 'ten bombs'.", "the event 'exploded' indicates the occurrence of an explosion, likely causing significant damage within the vicinity of the temple complex.", "the event 'exploded' is an action that indicates an explosion in a particular place and time involving 'ten bombs'.", "the event 'exploded' describes the detonation of 'ten bombs' at the 'mahabodhi temple complex' on '7 july 2013'.", "the trigger word 'exploded' signifies a sudden and violent outburst, often involving the release of energy.", "the event 'exploded' indicates a detonation of bombs, which caused a destructive effect in a specific location.", "the trigger word 'exploded' signifies a sudden and violent release of energy, often associated with bombs."]}]
2025-04-25 22:15:51.930 | ERROR    | extractor.llm:extract_event2:342 - [EXTRACT EVENT 2] Number of events extracted (1) does not match number of trigger words (2) | Text: on 7 july 2013 a series of ten bombs exploded in and around the mahabodhi temple complex , a unesco world heritage site in bodh gaya , india .
2025-04-25 22:15:51.932 | ERROR    | extractor.consumer:worker:171 - [FAIL] Worker 4 cannot extract event list after 3 attempts. | Text: on 7 july 2013 a series of ten bombs exploded in and around the mahabodhi temple complex , a unesco world heritage site in bodh gaya , india . | Trigger: ['bombs', 'exploded']
2025-04-25 22:15:53.198 | ERROR    | extractor.consumer:worker:167 - [ERROR at ATTEMPT 1/3] Worker 3 got error: Trigger word 'counter - attack' not found | Text: new german defensive tactics adopted after the battle of the somme of defence in depth and rapid counter-attack , had been enforced on the german 6th army after the disaster of 9 april . | Trigger: ['enforced', 'battle', 'adopted', 'defensive', 'defence', 'counter - attack', 'disaster']
2025-04-25 22:15:54.342 | ERROR    | extractor.consumer:worker:167 - [ERROR at ATTEMPT 2/3] Worker 0 got error: Trigger word 'take - off' not found | Text: on 6 february 1996 , the 757-200 operating the route crashed shortly after take-off from puerto plata's gregorio luperon international airport . | Trigger: ['operating', 'crashed', 'take - off']
2025-04-25 22:15:54.830 | ERROR    | extractor.consumer:worker:167 - [ERROR at ATTEMPT 2/3] Worker 1 got error: Trigger word 'counter - attacks' not found | Text: troops of the 36th ( ulster ) division captured the redoubt on 1 july 1916 , until forced out by german bombardments and counter-attacks after night had fallen . | Trigger: ['captured', 'bombardments', 'counter - attacks']
2025-04-25 22:15:55.349 | ERROR    | extractor.consumer:worker:167 - [ERROR at ATTEMPT 1/3] Worker 2 got error: Trigger word 're - captured' not found | Text: the resulting military expedition of primarily frankish nobles , known as the princes'crusade , not only re-captured much of anatolia but went on to conquer the holy land ( the levant ) , which had fallen to islamic expansion as early as the 7th century , and culminated in july 1099 in the re-conquest of jerusalem and the establishment of the kingdom of jerusalem . | Trigger: ['conquer', 'expedition', 'establishment', 'resulting', 're - captured', 'fallen', 'expansion', 'culminated', 're - conquest']
2025-04-25 22:15:58.246 | ERROR    | extractor.consumer:worker:167 - [ERROR at ATTEMPT 3/3] Worker 0 got error: Trigger word 'take - off' not found | Text: on 6 february 1996 , the 757-200 operating the route crashed shortly after take-off from puerto plata's gregorio luperon international airport . | Trigger: ['operating', 'crashed', 'take - off']
2025-04-25 22:15:58.248 | ERROR    | extractor.consumer:worker:173 - [FAIL] Worker 0 fail to process event list: [{'trigger_word': 'operating', 'event_type': 'operation', 'event_time': '6 february 1996', 'event_location': 'gregorio luperon international airport', 'event_participants': ['757-200', 'the 757-200'], 'description': ["the trigger word 'operating' indicates the action of the 757-200 performing its scheduled flight along the route.", "the event 'operating' refers to the 757-200 aircraft being in service, specifically on a certain route, on a particular date.", "the trigger word 'operating' suggests the plane was actively functioning and performing its intended purpose, i.e., flying.", "the event 'operating' refers to the activity of a plane, specifically the 757-200, being in service or flying a particular route.", "the event 'operating' signifies the active functioning of the 757-200 on the route on a particular date.", "the trigger word 'operating' indicates the action of a machine or system being in service or working.", "the use of 'operating' suggests the normal function of the aircraft before the subsequent crash.", "the trigger word 'operating' describes the action of a system, such as an aircraft, performing its function along a specified route.", "the trigger word 'operating' describes the activity of a 757-200 aircraft functioning on a specific route.", "the event 'operating' describes the plane's function of flying a specific route on a given date.", "the event 'operating' implies the aircraft was engaged in its intended purpose of passenger or cargo transport along the designated route.", "the context suggests 'operating' refers to the flight path and activities of the aircraft, preparing for take-off and en route to its destination.", "the context clarifies that the 757-200 was 'operating the route', implying a scheduled flight or a regular service.", "this 'operating' event sets the stage for the subsequent 'crashed' event, highlighting the plane's active role before the accident.", "the event 'operating' refers to the flight path and the aircraft's active role in carrying out its intended travel."]}, {'trigger_word': 'crashed', 'event_type': 'crash', 'event_time': '6 february 1996', 'event_location': 'gregorio luperon international airport', 'event_participants': ['757-200', 'the 757-200'], 'description': ["the event 'crashed' signifies a sudden and uncontrolled descent of the aircraft resulting in damage.", "the event 'crashed' describes the catastrophic failure of the 757-200 shortly after takeoff.", "the trigger word 'crashed' indicates a destructive event involving the 757-200 aircraft.", "the trigger word 'crashed' denotes a disastrous aviation event where an aircraft sustained significant damage and usually loss of life.", "the trigger word 'crashed' indicates a sudden and destructive event where an aircraft impacted the ground or another object.", "the event 'crashed' signifies a catastrophic failure of the 757-200 shortly after its take-off from the airport.", "the event 'crashed' implies a loss of control and significant damage to the aircraft shortly after takeoff.", "the event 'crashed' indicates the end of the aircraft's operation, and it is associated with the 757-200.", "the event of the plane 'crashed' is a tragic incident that occurred in a specific time and place, which resulted in the loss of the plane.", "this event 'crashed' marks a critical moment of aircraft failure after the plane takes off from the airport.", "the word 'crashed' implies a tragic outcome, likely involving fatalities and damage to the aircraft.", "the trigger word 'crashed' denotes a sudden and severe failure, in this case, of an aircraft.", "the context informs that the plane 'crashed' shortly after taking off, implying a rapid and catastrophic incident.", "the word 'crashed' signifies a sudden and catastrophic event involving the 757-200.", "the event 'crashed' describes a specific type of accident causing significant damage and potentially loss of life on 6 february 1996."]}, {'trigger_word': 'take - off', 'event_type': 'takeoff', 'event_time': '6 february 1996', 'event_location': "puerto plata's gregorio luperon international airport", 'event_participants': ['757-200', 'the 757-200'], 'description': ["the event 'take-off' serves as a precursor to the 'crashed' event, showing when and where the aircraft started its flight.", "the context indicates the 'take-off' occurred from 'puerto plata's gregorio luperon international airport', specifying the location where the event happened.", "the context reveals that the 'take - off' happened just before the aircraft crashed, implying the crash occurred soon after the flight began.", "the trigger word 'take - off' refers to the initial phase of a flight when the aircraft leaves the ground.", "the event 'take-off' signifies the process of an aircraft ascending from the runway, which unfortunately, in this case, was immediately followed by a crash.", "the event 'take-off' refers to the moment when an aircraft leaves the ground and begins its flight.", "the phrase 'take-off' refers to the action of the 757-200 leaving the ground at puerto plata's gregorio luperon international airport.", "the event 'take - off' is the moment of ascent from the airport runway.", "the event 'take-off' is a critical moment in aviation, indicating the start of the flight from gregorio luperon international airport.", "the trigger word 'take-off' is crucial for understanding the sequence of events, as it pinpoints the start of the plane's flight.", "the phrase 'shortly after take-off' suggests that the crash occurred soon after the aircraft began its flight, implying a rapid and unexpected failure.", "the trigger word 'take-off' represents the phase of flight where an aircraft leaves the ground.", "the trigger word 'take-off' refers to the initial phase of a flight where an aircraft leaves the ground.", "the event 'take-off' marks the commencement of the 757-200's journey from the airport.", "the event 'take-off' marks the commencement of the flight, taking place from the airport's runway at the specified time."]}] | Text: on 6 february 1996 , the 757-200 operating the route crashed shortly after take-off from puerto plata's gregorio luperon international airport . | Trigger: ['operating', 'crashed', 'take - off']
2025-04-25 22:15:59.174 | ERROR    | extractor.consumer:worker:167 - [ERROR at ATTEMPT 3/3] Worker 1 got error: Trigger word 'counter - attacks' not found | Text: troops of the 36th ( ulster ) division captured the redoubt on 1 july 1916 , until forced out by german bombardments and counter-attacks after night had fallen . | Trigger: ['captured', 'bombardments', 'counter - attacks']
